[INFO] 2025-05-19 18:50:34 - [INFO] Log File a été vidé. Demandé par nythique
[INFO] 2025-05-19 18:50:34 - [INFO] Captured QR File a été vidé. Demandé par nythique
[INFO] 2025-05-19 18:50:34 - [INFO] Mémoire RAM utilisateur vidée.
[INFO] 2025-05-19 18:53:35 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:53:37 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:53:39 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:53:41 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:53:43 - [INFO] Sauvegarde périodique de la mémoire...
[INFO] 2025-05-19 18:53:43 - [INFO] Sauvegarde de la mémoire réussie.
[INFO] 2025-05-19 18:53:43 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:53:45 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:53:47 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:53:49 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:53:51 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:53:53 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:53:55 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:53:57 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:53:59 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:54:01 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:54:03 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:54:05 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:54:07 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:54:09 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:54:11 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:54:13 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:54:15 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:54:17 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:54:19 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:54:21 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:54:23 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:54:25 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:54:27 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:54:29 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:54:31 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:54:33 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:54:35 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:54:37 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:54:39 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:54:41 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:54:43 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:54:45 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:54:47 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:54:49 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:54:51 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:54:53 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:54:55 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:54:57 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:54:59 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:55:01 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:55:03 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:55:05 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:55:07 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:55:09 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:55:11 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:55:13 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:55:15 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:55:17 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:55:19 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:55:21 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:55:23 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:55:25 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:55:27 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:55:29 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:55:31 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:55:33 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:55:35 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:55:37 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:55:39 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:55:41 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:55:43 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:55:45 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:55:47 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:55:49 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:55:51 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:55:53 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:55:55 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:55:57 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:55:59 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:56:01 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:56:03 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:56:05 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:56:07 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:56:09 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:56:10 - [INFO] Une interaction est en cours dans le serveur
[INFO] 2025-05-19 18:56:10 - [INFO] Question reçue : mercii c'est bien ça
[INFO] 2025-05-19 18:56:10 - [INFO] Score TF-IDF : 0.0
[INFO] 2025-05-19 18:56:10 - [INFO] Score SBERT : 0.2313186526298523
[WARNING] 2025-05-19 18:56:10 - [WARNING] Aucune réponse pertinente trouvée. appel à l'IA
[INFO] 2025-05-19 18:56:11 - HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[INFO] 2025-05-19 18:56:11 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:56:13 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:56:15 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:56:17 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:56:19 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:56:21 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:56:23 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:56:25 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:56:27 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:56:29 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:56:31 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:56:33 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:56:35 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:56:37 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:56:39 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:56:41 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:56:43 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:56:43 - [INFO] Une interaction est en cours dans le serveur
[INFO] 2025-05-19 18:56:44 - [INFO] Question reçue : bon tu est de moins en moin con c'est bien
[INFO] 2025-05-19 18:56:44 - [INFO] Score TF-IDF : 0.0
[INFO] 2025-05-19 18:56:44 - [INFO] Score SBERT : 0.17623089253902435
[WARNING] 2025-05-19 18:56:44 - [WARNING] Aucune réponse pertinente trouvée. appel à l'IA
[INFO] 2025-05-19 18:56:45 - HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[INFO] 2025-05-19 18:56:45 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:56:47 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:56:49 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:56:51 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:56:53 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:56:55 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:56:57 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:56:59 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:57:01 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:57:03 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:57:05 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:57:06 - [INFO] Une interaction est en cours dans le serveur
[INFO] 2025-05-19 18:57:06 - [INFO] Question reçue : tkt tu l'as
[INFO] 2025-05-19 18:57:06 - [INFO] Score TF-IDF : 0.0
[INFO] 2025-05-19 18:57:06 - [INFO] Score SBERT : 0.2356613278388977
[WARNING] 2025-05-19 18:57:06 - [WARNING] Aucune réponse pertinente trouvée. appel à l'IA
[INFO] 2025-05-19 18:57:07 - HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[INFO] 2025-05-19 18:57:07 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:57:09 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:57:11 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:57:13 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:57:15 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:57:17 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:57:19 - [INFO] Une interaction est en cours dans le serveur
[INFO] 2025-05-19 18:57:19 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:57:19 - [INFO] Question reçue : ui
[INFO] 2025-05-19 18:57:19 - [INFO] Score TF-IDF : 0.0
[INFO] 2025-05-19 18:57:19 - [INFO] Score SBERT : 0.4573814570903778
[WARNING] 2025-05-19 18:57:19 - [WARNING] Aucune réponse pertinente trouvée. appel à l'IA
[INFO] 2025-05-19 18:57:20 - HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[INFO] 2025-05-19 18:57:21 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:57:23 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:57:25 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:57:27 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:57:29 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:57:31 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:57:33 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:57:35 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:57:37 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:57:38 - [INFO] Une interaction est en cours dans le serveur
[INFO] 2025-05-19 18:57:39 - [INFO] Question reçue : pourqoui tu etait si con avant
[INFO] 2025-05-19 18:57:39 - [INFO] Score TF-IDF : 0.0
[INFO] 2025-05-19 18:57:39 - [INFO] Score SBERT : 0.20654699206352234
[WARNING] 2025-05-19 18:57:39 - [WARNING] Aucune réponse pertinente trouvée. appel à l'IA
[INFO] 2025-05-19 18:57:40 - HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[INFO] 2025-05-19 18:57:40 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:57:41 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:57:43 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:57:45 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:57:47 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:57:49 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:57:51 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:57:53 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:57:55 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:57:57 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:57:59 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:58:01 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:58:03 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:58:05 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:58:07 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:58:09 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:58:11 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:58:13 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:58:15 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:58:15 - [INFO] Une interaction est en cours dans le serveur
[INFO] 2025-05-19 18:58:16 - [INFO] Question reçue : nannn tkt tkt pas besoin
[INFO] 2025-05-19 18:58:16 - [INFO] Score TF-IDF : 0.0
[INFO] 2025-05-19 18:58:16 - [INFO] Score SBERT : 0.22170507907867432
[WARNING] 2025-05-19 18:58:16 - [WARNING] Aucune réponse pertinente trouvée. appel à l'IA
[INFO] 2025-05-19 18:58:17 - HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[INFO] 2025-05-19 18:58:17 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:58:19 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:58:21 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:58:23 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:58:25 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:58:27 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:58:29 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:58:31 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:58:33 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:58:35 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:58:37 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:58:39 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:58:41 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:58:41 - [INFO] Une interaction est en cours dans le serveur
[INFO] 2025-05-19 18:58:41 - [INFO] Question reçue : je t'aime moins mtn
[INFO] 2025-05-19 18:58:41 - [INFO] Score TF-IDF : 0.0
[INFO] 2025-05-19 18:58:41 - [INFO] Score SBERT : 0.1371639370918274
[WARNING] 2025-05-19 18:58:41 - [WARNING] Aucune réponse pertinente trouvée. appel à l'IA
[INFO] 2025-05-19 18:58:42 - HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[INFO] 2025-05-19 18:58:43 - [INFO] Sauvegarde périodique de la mémoire...
[INFO] 2025-05-19 18:58:43 - [INFO] Aucune modification détectée dans la mémoire. Sauvegarde ignorée.
[INFO] 2025-05-19 18:58:43 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:58:45 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:58:47 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:58:49 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:58:51 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:58:53 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:58:55 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:58:57 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:58:58 - [INFO] Une interaction est en cours dans le serveur
[INFO] 2025-05-19 18:58:58 - [INFO] Question reçue : normal
[INFO] 2025-05-19 18:58:58 - [INFO] Score TF-IDF : 0.0
[INFO] 2025-05-19 18:58:59 - [INFO] Score SBERT : 0.3951594829559326
[WARNING] 2025-05-19 18:58:59 - [WARNING] Aucune réponse pertinente trouvée. appel à l'IA
[INFO] 2025-05-19 18:58:59 - HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[INFO] 2025-05-19 18:58:59 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:59:01 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:59:03 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:59:05 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:59:07 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:59:09 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:59:11 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:59:13 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:59:15 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:59:17 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:59:19 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:59:21 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:59:23 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:59:25 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:59:27 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:59:29 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:59:31 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:59:33 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:59:34 - [INFO] Une interaction est en cours dans le serveur
[INFO] 2025-05-19 18:59:35 - [INFO] Question reçue : tu peux bz?<:issou:1089976207585575093>
[INFO] 2025-05-19 18:59:35 - [INFO] Score TF-IDF : 0.0
[INFO] 2025-05-19 18:59:35 - [INFO] Score SBERT : 0.20766673982143402
[WARNING] 2025-05-19 18:59:35 - [WARNING] Aucune réponse pertinente trouvée. appel à l'IA
[INFO] 2025-05-19 18:59:36 - HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[INFO] 2025-05-19 18:59:36 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:59:37 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:59:39 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:59:41 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:59:43 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:59:45 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:59:47 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:59:49 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:59:51 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:59:53 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:59:55 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:59:57 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 18:59:59 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 19:00:01 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 19:00:03 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 19:00:03 - [INFO] Une interaction est en cours dans le serveur
[INFO] 2025-05-19 19:00:04 - [INFO] Question reçue : <:matrix:1291008197699571844>  bon oulie que je tes parler de pdf
[INFO] 2025-05-19 19:00:04 - [INFO] Score TF-IDF : 0.0
[INFO] 2025-05-19 19:00:04 - [INFO] Score SBERT : 0.1269308626651764
[WARNING] 2025-05-19 19:00:04 - [WARNING] Aucune réponse pertinente trouvée. appel à l'IA
[INFO] 2025-05-19 19:00:05 - HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[INFO] 2025-05-19 19:00:05 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 19:00:07 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 19:00:09 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 19:00:11 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 19:00:12 - [INFO] Message d'aide envoyé à nythique
[INFO] 2025-05-19 19:00:13 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 19:00:15 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 19:00:17 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 19:00:19 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 19:00:21 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 19:00:23 - [INFO] Changement de statut en cours...
[INFO] 2025-05-19 19:00:25 - [INFO] Changement de statut en cours...
